,rmse,Conditions
MAGNet,0.16573690623044968,03
MAGNet,0.1643996722996235,03
MAGNet,0.162733294069767,03
MAGNet,0.15855886414647102,03
MAGNet,0.15880105271935463,03
MAGNet,0.1493309624493122,03
MAGNet,0.1459079645574093,03
MAGNet,0.14249320328235626,03
MAGNet,0.14007233083248138,03
MAGNet,0.1406739503145218,03
MAGNet,0.13853969797492027,03
MAGNet,0.1398387812077999,03
MAGNet,0.13750637136399746,03
MAGNet,0.13664439134299755,03
MAGNet,0.13814588077366352,03
MAGNet,0.1386123076081276,03
MAGNet,0.13495620340108871,03
MAGNet,0.13472850248217583,03
MAGNet,0.1313343122601509,03
MAGNet,0.12955776788294315,03
MAGNet,0.12705190107226372,03
MAGNet,0.1255037561058998,03
MAGNet,0.12562253326177597,03
MAGNet,0.12319842912256718,03
MAGNet,0.12244896218180656,03
MAGNet,0.12275904603302479,03
MAGNet,0.12104794755578041,03
MAGNet,0.12079674378037453,03
MAGNet,0.12064496986567974,03
MAGNet,0.12027866765856743,03
MAGNet,0.12030109390616417,03
MAGNet,0.11867205239832401,03
MAGNet,0.12016929499804974,03
MAGNet,0.11841797269880772,03
MAGNet,0.11692102625966072,03
MAGNet,0.11955849826335907,03
MAGNet,0.11890507116913795,03
MAGNet,0.11790291965007782,03
MAGNet,0.11790385842323303,03
MAGNet,0.1192789264023304,03
MAGNet,0.12055207043886185,03
MAGNet,0.11928709410130978,03
MAGNet,0.12064681574702263,03
MAGNet,0.1210847869515419,03
MAGNet,0.12053889781236649,03
MAGNet,0.12079052440822124,03
MAGNet,0.12244208715856075,03
MAGNet,0.12318389117717743,03
MAGNet,0.12319826520979404,03
MAGNet,0.12307505495846272,03
MAGNet,0.12351270578801632,03
MAGNet,0.12558985128998756,03
MAGNet,0.12406470440328121,03
MAGNet,0.12469976209104061,03
MAGNet,0.12258820421993732,03
MAGNet,0.1205881517380476,03
MAGNet,0.11661596968770027,03
MAGNet,0.11362368613481522,03
MAGNet,0.10887828841805458,03
MAGNet,0.10497445426881313,03
MAGNet,0.09760312922298908,03
MAGNet,0.09243285655975342,03
MAGNet,0.08670206181704998,03
MAGNet,0.08171553537249565,03
MAGNet,0.07371828518807888,03
MAGNet,0.06459233071655035,03
MAGNet,0.05399601347744465,03
MAGNet,0.05687096435576677,03
MAGNet,0.054208770394325256,03
MAGNet,0.05427319277077913,03
MAGNet,0.05233796592801809,03
MAGNet,0.04947516322135925,03
MAGNet,0.05119375605136156,03
MAGNet,0.045983062125742435,03
MAGNet,0.046304778195917606,03
MAGNet,0.050884551368653774,03
MAGNet,0.048371657729148865,03
MAGNet,0.05139623489230871,03
MAGNet,0.055029080249369144,03
MAGNet,0.0589982820674777,03
MAGNet,0.06527827400714159,03
MAGNet,0.07153845578432083,03
MAGNet,0.07923541404306889,03
MAGNet,0.08649681694805622,03
MAGNet,0.09361214563250542,03
MAGNet,0.09984148107469082,03
MAGNet,0.10911339893937111,03
MAGNet,0.11693867295980453,03
MAGNet,0.12521572969853878,03
MAGNet,0.13550806231796741,03
MAGNet,0.14477762952446938,03
MAGNet,0.15376673638820648,03
MAGNet,0.16310608386993408,03
MAGNet,0.17250323668122292,03
MAGNet,0.1824687421321869,03
MAGNet,0.19258761405944824,03
MAGNet,0.26628297567367554,09
MAGNet,0.28054583445191383,09
MAGNet,0.29941122978925705,09
MAGNet,0.3063916191458702,09
MAGNet,0.2967402711510658,09
MAGNet,0.2878342717885971,09
MAGNet,0.2783249504864216,09
MAGNet,0.2696355879306793,09
MAGNet,0.2619398683309555,09
MAGNet,0.2572815455496311,09
MAGNet,0.2479110024869442,09
MAGNet,0.24205311760306358,09
MAGNet,0.23696518689393997,09
MAGNet,0.2327326387166977,09
MAGNet,0.23111921921372414,09
MAGNet,0.2298654541373253,09
MAGNet,0.22703997045755386,09
MAGNet,0.22356660291552544,09
MAGNet,0.2217935435473919,09
MAGNet,0.21949369832873344,09
MAGNet,0.21806728094816208,09
MAGNet,0.21680866181850433,09
MAGNet,0.21608443185687065,09
MAGNet,0.21563856303691864,09
MAGNet,0.21226433292031288,09
MAGNet,0.20947829261422157,09
MAGNet,0.20805161446332932,09
MAGNet,0.2057834006845951,09
MAGNet,0.20245404168963432,09
MAGNet,0.20089419931173325,09
MAGNet,0.20023952051997185,09
MAGNet,0.19874046370387077,09
MAGNet,0.19736985862255096,09
MAGNet,0.19744309410452843,09
MAGNet,0.1961912028491497,09
MAGNet,0.19585901871323586,09
MAGNet,0.19668832048773766,09
MAGNet,0.19857130572199821,09
MAGNet,0.19901372864842415,09
MAGNet,0.20028232783079147,09
MAGNet,0.20084237679839134,09
MAGNet,0.20219280570745468,09
MAGNet,0.20388279855251312,09
MAGNet,0.20293870568275452,09
MAGNet,0.2062154971063137,09
MAGNet,0.20690074563026428,09
MAGNet,0.20730240643024445,09
MAGNet,0.20732197538018227,09
MAGNet,0.20677191019058228,09
MAGNet,0.20800143107771873,09
MAGNet,0.20656728371977806,09
MAGNet,0.20522377640008926,09
MAGNet,0.2035924792289734,09
MAGNet,0.20084643363952637,09
MAGNet,0.19756781682372093,09
MAGNet,0.19644198566675186,09
MAGNet,0.19304480776190758,09
MAGNet,0.18967515975236893,09
MAGNet,0.18753204867243767,09
MAGNet,0.18462194502353668,09
MAGNet,0.18260488286614418,09
MAGNet,0.18132945150136948,09
MAGNet,0.1788950301706791,09
MAGNet,0.1769113875925541,09
MAGNet,0.17735445871949196,09
MAGNet,0.17520395293831825,09
MAGNet,0.17307043820619583,09
MAGNet,0.1742124930024147,09
MAGNet,0.17206906154751778,09
MAGNet,0.17278863862156868,09
MAGNet,0.1717154197394848,09
MAGNet,0.1712179221212864,09
MAGNet,0.1704513058066368,09
MAGNet,0.167181134223938,09
MAGNet,0.16432378068566322,09
MAGNet,0.160035602748394,09
MAGNet,0.15248477458953857,09
MAGNet,0.14511233940720558,09
MAGNet,0.13673968240618706,09
MAGNet,0.12833863496780396,09
MAGNet,0.11890662088990211,09
MAGNet,0.10600574128329754,09
MAGNet,0.09471083804965019,09
MAGNet,0.08751887828111649,09
MAGNet,0.07643543183803558,09
MAGNet,0.07540256716310978,09
MAGNet,0.0682670883834362,09
MAGNet,0.07075370196253061,09
MAGNet,0.07113463897258043,09
MAGNet,0.07224182970821857,09
MAGNet,0.07339686527848244,09
MAGNet,0.07878591306507587,09
MAGNet,0.08174868673086166,09
MAGNet,0.0874681156128645,09
MAGNet,0.09170587547123432,09
MAGNet,0.0996624156832695,09
MAGNet,0.10854493640363216,09
MAGNet,0.11598883755505085,09
MAGNet,0.12616458721458912,09
MAGNet,0.13392648100852966,09
MAGNet,0.14184870570898056,09
MAGNet,0.1520465947687626,09
MAGNet,0.1611933335661888,09
MAGNet,0.17527854070067406,09
MAGNet,0.1812545545399189,09
MAGNet,0.18182802200317383,09
MAGNet,0.18154189363121986,21
MAGNet,0.20215275138616562,21
MAGNet,0.21713298186659813,21
MAGNet,0.22178320214152336,21
MAGNet,0.21473653987050056,21
MAGNet,0.20709775388240814,21
MAGNet,0.19907784089446068,21
MAGNet,0.1902168020606041,21
MAGNet,0.18043069541454315,21
MAGNet,0.1685555838048458,21
MAGNet,0.1574113517999649,21
MAGNet,0.14682833850383759,21
MAGNet,0.13611518777906895,21
MAGNet,0.12617253698408604,21
MAGNet,0.12027955055236816,21
MAGNet,0.11414325423538685,21
MAGNet,0.10850240848958492,21
MAGNet,0.10200643911957741,21
MAGNet,0.0961037240922451,21
MAGNet,0.09089859761297703,21
MAGNet,0.087022814899683,21
MAGNet,0.083308519795537,21
MAGNet,0.08036426268517971,21
MAGNet,0.07692953385412693,21
MAGNet,0.07290618028491735,21
MAGNet,0.06836217641830444,21
MAGNet,0.06348130851984024,21
MAGNet,0.059137306176126,21
MAGNet,0.05579098407179117,21
MAGNet,0.053254259750247,21
MAGNet,0.04981497209519148,21
MAGNet,0.0476943152025342,21
MAGNet,0.046230330131947994,21
MAGNet,0.04434094578027725,21
MAGNet,0.04339109547436237,21
MAGNet,0.041836291551589966,21
MAGNet,0.04482954740524292,21
MAGNet,0.04274440556764603,21
MAGNet,0.04134051222354174,21
MAGNet,0.041946341283619404,21
MAGNet,0.04425614606589079,21
MAGNet,0.04400788713246584,21
MAGNet,0.04449984524399042,21
MAGNet,0.04723980184644461,21
MAGNet,0.04751806613057852,21
MAGNet,0.048717875964939594,21
MAGNet,0.049358111806213856,21
MAGNet,0.05151648912578821,21
MAGNet,0.050672125071287155,21
MAGNet,0.050914015620946884,21
MAGNet,0.05293435510247946,21
MAGNet,0.05089734774082899,21
MAGNet,0.0516310753300786,21
MAGNet,0.05182064976543188,21
MAGNet,0.050528982654213905,21
MAGNet,0.049140346236526966,21
MAGNet,0.04828853812068701,21
MAGNet,0.04533692728728056,21
MAGNet,0.043313891626894474,21
MAGNet,0.04085477348417044,21
MAGNet,0.039044095668941736,21
MAGNet,0.035207576118409634,21
MAGNet,0.03345068823546171,21
MAGNet,0.029677359852939844,21
MAGNet,0.025686359964311123,21
MAGNet,0.02455089148133993,21
MAGNet,0.020785341504961252,21
MAGNet,0.01964727323502302,21
MAGNet,0.022174326237291098,21
MAGNet,0.01925813453271985,21
MAGNet,0.018182162661105394,21
MAGNet,0.017997134942561388,21
MAGNet,0.020188877824693918,21
MAGNet,0.021728343330323696,21
MAGNet,0.024507944472134113,21
MAGNet,0.021738326177001,21
MAGNet,0.024844900239259005,21
MAGNet,0.026292499154806137,21
MAGNet,0.030447470489889383,21
MAGNet,0.02741146180778742,21
MAGNet,0.0260144486092031,21
MAGNet,0.030609360430389643,21
MAGNet,0.030622010119259357,21
MAGNet,0.02978530153632164,21
MAGNet,0.029630976729094982,21
MAGNet,0.031143086962401867,21
MAGNet,0.03782541677355766,21
MAGNet,0.03058594511821866,21
MAGNet,0.030840637162327766,21
MAGNet,0.031658082734793425,21
MAGNet,0.02945344941690564,21
MAGNet,0.02909069648012519,21
MAGNet,0.033213735558092594,21
MAGNet,0.025215706322342157,21
MAGNet,0.02645972091704607,21
MAGNet,0.03928185906261206,21
MAGNet,0.030734711326658726,21
MAGNet,0.015214667189866304,21
MAGNet,0.019638171419501305,21
MAGNet,0.019927527755498886,21
MAGNet,0.020991279743611813,21
MAGNet,0.03074596356600523,21
MAGNet,0.031155928038060665,21
MAGNet,0.03698090184479952,21
MAGNet,0.04797366727143526,21
MAGNet,0.06014513969421387,21
MAGNet,0.18351129442453384,06
MAGNet,0.20151381194591522,06
MAGNet,0.22144703194499016,06
MAGNet,0.22668008133769035,06
MAGNet,0.21973800286650658,06
MAGNet,0.2108217515051365,06
MAGNet,0.20311519131064415,06
MAGNet,0.1939384862780571,06
MAGNet,0.18459128215909004,06
MAGNet,0.17360123619437218,06
MAGNet,0.1632147766649723,06
MAGNet,0.15340184792876244,06
MAGNet,0.14384912699460983,06
MAGNet,0.13534950092434883,06
MAGNet,0.1293664649128914,06
MAGNet,0.1249997690320015,06
MAGNet,0.12123267725110054,06
MAGNet,0.11463934555649757,06
MAGNet,0.10940545611083508,06
MAGNet,0.10439481027424335,06
MAGNet,0.1007730234414339,06
MAGNet,0.09710658900439739,06
MAGNet,0.09402897022664547,06
MAGNet,0.0909839291125536,06
MAGNet,0.08833974599838257,06
MAGNet,0.08303185738623142,06
MAGNet,0.07902372814714909,06
MAGNet,0.07562811113893986,06
MAGNet,0.0717666856944561,06
MAGNet,0.06881656032055616,06
MAGNet,0.0660939197987318,06
MAGNet,0.0638892287388444,06
MAGNet,0.06065399758517742,06
MAGNet,0.05695560202002525,06
MAGNet,0.05575208365917206,06
MAGNet,0.05350587423890829,06
MAGNet,0.0530731538310647,06
MAGNet,0.051335811614990234,06
MAGNet,0.04930438008159399,06
MAGNet,0.04974384047091007,06
MAGNet,0.04808238800615072,06
MAGNet,0.04892480932176113,06
MAGNet,0.0472770594060421,06
MAGNet,0.04722612909972668,06
MAGNet,0.04865823034197092,06
MAGNet,0.047017634846270084,06
MAGNet,0.048348196782171726,06
MAGNet,0.0483125988394022,06
MAGNet,0.05020831059664488,06
MAGNet,0.0507266353815794,06
MAGNet,0.05271477438509464,06
MAGNet,0.054342848248779774,06
MAGNet,0.05409960635006428,06
MAGNet,0.05416655261069536,06
MAGNet,0.0549656618386507,06
MAGNet,0.05613900162279606,06
MAGNet,0.05671581160277128,06
MAGNet,0.05691170785576105,06
MAGNet,0.05545376148074865,06
MAGNet,0.05574866384267807,06
MAGNet,0.05409565847367048,06
MAGNet,0.05266684293746948,06
MAGNet,0.05042728316038847,06
MAGNet,0.049183799885213375,06
MAGNet,0.04697598982602358,06
MAGNet,0.043984757736325264,06
MAGNet,0.041750794276595116,06
MAGNet,0.040234966203570366,06
MAGNet,0.038518975488841534,06
MAGNet,0.03563665226101875,06
MAGNet,0.03462126385420561,06
MAGNet,0.03423526883125305,06
MAGNet,0.030736734624952078,06
MAGNet,0.03303783433511853,06
MAGNet,0.028582404833287,06
MAGNet,0.028601068072021008,06
MAGNet,0.030441211070865393,06
MAGNet,0.03161241114139557,06
MAGNet,0.03092326410114765,06
MAGNet,0.03207353549078107,06
MAGNet,0.03295165812596679,06
MAGNet,0.03223921079188585,06
MAGNet,0.031601023860275745,06
MAGNet,0.03385764313861728,06
MAGNet,0.035634735599160194,06
MAGNet,0.030796336475759745,06
MAGNet,0.02823775028809905,06
MAGNet,0.02972270967438817,06
MAGNet,0.03267690120264888,06
MAGNet,0.02333950251340866,06
MAGNet,0.02287805126979947,06
MAGNet,0.02268652617931366,06
MAGNet,0.020231753820553422,06
MAGNet,0.020241801626980305,06
MAGNet,0.020636952947825193,06
MAGNet,0.01766253588721156,06
MAGNet,0.01934835221618414,06
MAGNet,0.020854350179433823,06
MAGNet,0.024965967051684856,06
MAGNet,0.040415349416434765,06
MAGNet,0.02895447751507163,06
MAGNet,0.03489828761667013,06
MAGNet,0.040011219680309296,06
MAGNet,0.04075536131858826,06
MAGNet,0.05653596110641956,06
MAGNet,0.05671697296202183,06
MAGNet,0.06958644278347492,06
MAGNet,0.06928552873432636,06
MAGNet,0.07178026996552944,06
MAGNet,0.06912485230714083,06
MAGNet,0.06832972448319197,06
MAGNet,0.06922674179077148,06
Informer,0.16390476748347282,03
Informer,0.17260098084807396,03
Informer,0.18323209881782532,03
Informer,0.19214003160595894,03
Informer,0.19734473526477814,03
Informer,0.1966642588376999,03
Informer,0.19028964266180992,03
Informer,0.184683658182621,03
Informer,0.17974111810326576,03
Informer,0.1754079908132553,03
Informer,0.17064354196190834,03
Informer,0.16755648329854012,03
Informer,0.16398582234978676,03
Informer,0.1587311401963234,03
Informer,0.15418751537799835,03
Informer,0.1490733940154314,03
Informer,0.14310760237276554,03
Informer,0.13648472912609577,03
Informer,0.13055456429719925,03
Informer,0.12649250216782093,03
Informer,0.12299821339547634,03
Informer,0.12070576846599579,03
Informer,0.11988252028822899,03
Informer,0.11912746541202068,03
Informer,0.11927587352693081,03
Informer,0.11942801997065544,03
Informer,0.11971527338027954,03
Informer,0.12027435749769211,03
Informer,0.12013002298772335,03
Informer,0.12053661607205868,03
Informer,0.12162253446877003,03
Informer,0.1221790611743927,03
Informer,0.12257040664553642,03
Informer,0.12432544305920601,03
Informer,0.12510167993605137,03
Informer,0.1264781951904297,03
Informer,0.12847274914383888,03
Informer,0.12860312312841415,03
Informer,0.13123898953199387,03
Informer,0.13231842778623104,03
Informer,0.13299101777374744,03
Informer,0.1352174337953329,03
Informer,0.1369127258658409,03
Informer,0.13916726410388947,03
Informer,0.14080210588872433,03
Informer,0.14229265972971916,03
Informer,0.1411953903734684,03
Informer,0.14433651603758335,03
Informer,0.14638335816562176,03
Informer,0.14675314724445343,03
Informer,0.1496281698346138,03
Informer,0.15134680643677711,03
Informer,0.15267983451485634,03
Informer,0.15370813384652138,03
Informer,0.1551796793937683,03
Informer,0.15475422516465187,03
Informer,0.1553415209054947,03
Informer,0.15568945184350014,03
Informer,0.1560983881354332,03
Informer,0.1568003073334694,03
Informer,0.15600737556815147,03
Informer,0.1568084955215454,03
Informer,0.1584760546684265,03
Informer,0.15539059787988663,03
Informer,0.15843195468187332,03
Informer,0.15842711925506592,03
Informer,0.16199490055441856,03
Informer,0.15817691385746002,03
Informer,0.15507051348686218,03
Informer,0.15246329829096794,03
Informer,0.1568153202533722,03
Informer,0.14904044196009636,03
Informer,0.15103470534086227,03
Informer,0.14934823848307133,03
Informer,0.14575576223433018,03
Informer,0.1477820836007595,03
Informer,0.1414348129183054,03
Informer,0.14184747263789177,03
Informer,0.14192073047161102,03
Informer,0.13812291994690895,03
Informer,0.14319668151438236,03
Informer,0.1433179657906294,03
Informer,0.14189524203538895,03
Informer,0.14339361526072025,03
Informer,0.14629876613616943,03
Informer,0.1512366309762001,03
Informer,0.14781393855810165,03
Informer,0.15092135965824127,03
Informer,0.15824365615844727,03
Informer,0.16291992738842964,03
Informer,0.1626971736550331,03
Informer,0.16581301018595695,03
Informer,0.1746564842760563,03
Informer,0.18281352519989014,03
Informer,0.1827722266316414,03
Informer,0.1888413429260254,03
Informer,0.23429856076836586,09
Informer,0.24294185265898705,09
Informer,0.24897300451993942,09
Informer,0.25357602164149284,09
Informer,0.2532670646905899,09
Informer,0.25201934203505516,09
Informer,0.24933844059705734,09
Informer,0.24567630514502525,09
Informer,0.24340595304965973,09
Informer,0.24273104593157768,09
Informer,0.2408476173877716,09
Informer,0.24114596098661423,09
Informer,0.23975662142038345,09
Informer,0.2397414818406105,09
Informer,0.23914781585335732,09
Informer,0.23962830007076263,09
Informer,0.23951537907123566,09
Informer,0.2393714301288128,09
Informer,0.24081001430749893,09
Informer,0.24102331697940826,09
Informer,0.24179565906524658,09
Informer,0.24313093349337578,09
Informer,0.24209803715348244,09
Informer,0.24233076721429825,09
Informer,0.2425459362566471,09
Informer,0.24118144437670708,09
Informer,0.23958710953593254,09
Informer,0.2389770820736885,09
Informer,0.23693790659308434,09
Informer,0.2332981936633587,09
Informer,0.2338532730937004,09
Informer,0.2304476611316204,09
Informer,0.22906813398003578,09
Informer,0.2278038188815117,09
Informer,0.22651221975684166,09
Informer,0.2244275137782097,09
Informer,0.22210098430514336,09
Informer,0.22029221430420876,09
Informer,0.21935372054576874,09
Informer,0.216908298432827,09
Informer,0.21529292315244675,09
Informer,0.2152823619544506,09
Informer,0.21420051157474518,09
Informer,0.21363067626953125,09
Informer,0.21357963234186172,09
Informer,0.21332088112831116,09
Informer,0.21282964199781418,09
Informer,0.2141837440431118,09
Informer,0.21411563828587532,09
Informer,0.21412383019924164,09
Informer,0.21588267013430595,09
Informer,0.21703384071588516,09
Informer,0.2163885310292244,09
Informer,0.21723967045545578,09
Informer,0.21839968860149384,09
Informer,0.2162569724023342,09
Informer,0.21682356670498848,09
Informer,0.21608870849013329,09
Informer,0.21704473719000816,09
Informer,0.21595489606261253,09
Informer,0.21510863676667213,09
Informer,0.21388038620352745,09
Informer,0.2112312987446785,09
Informer,0.21288354694843292,09
Informer,0.21255069598555565,09
Informer,0.21107369288802147,09
Informer,0.2100490927696228,09
Informer,0.20802613347768784,09
Informer,0.2089916467666626,09
Informer,0.20837028324604034,09
Informer,0.21088793873786926,09
Informer,0.2098361887037754,09
Informer,0.21028921380639076,09
Informer,0.2128198742866516,09
Informer,0.2161627821624279,09
Informer,0.21621375530958176,09
Informer,0.21942900493741035,09
Informer,0.21707409992814064,09
Informer,0.21758532524108887,09
Informer,0.21480775624513626,09
Informer,0.21240415424108505,09
Informer,0.20986225828528404,09
Informer,0.20621244236826897,09
Informer,0.20209648087620735,09
Informer,0.1946987472474575,09
Informer,0.1908484846353531,09
Informer,0.1899413838982582,09
Informer,0.1819840632379055,09
Informer,0.17516622692346573,09
Informer,0.16963163018226624,09
Informer,0.16898634657263756,09
Informer,0.16127214580774307,09
Informer,0.15975401923060417,09
Informer,0.15899556875228882,09
Informer,0.16024523600935936,09
Informer,0.15721005573868752,09
Informer,0.15688731521368027,09
Informer,0.15795985236763954,09
Informer,0.15795252472162247,09
Informer,0.16225554421544075,09
Informer,0.16421747580170631,09
Informer,0.1637021191418171,09
Informer,0.17660419270396233,09
Informer,0.17174990847706795,09
Informer,0.1842544600367546,09
Informer,0.18809127807617188,09
Informer,0.17883770912885666,21
Informer,0.17302197590470314,21
Informer,0.16488146409392357,21
Informer,0.15688186138868332,21
Informer,0.14714343659579754,21
Informer,0.13547244481742382,21
Informer,0.12440535984933376,21
Informer,0.11757521517574787,21
Informer,0.1126819159835577,21
Informer,0.1083806250244379,21
Informer,0.10468772239983082,21
Informer,0.10090748034417629,21
Informer,0.09889711439609528,21
Informer,0.09612352587282658,21
Informer,0.09445678070187569,21
Informer,0.09248175658285618,21
Informer,0.09025220386683941,21
Informer,0.08976028300821781,21
Informer,0.08952231518924236,21
Informer,0.08773031458258629,21
Informer,0.08753211796283722,21
Informer,0.08841133490204811,21
Informer,0.08922685869038105,21
Informer,0.08847959712147713,21
Informer,0.08799782209098339,21
Informer,0.08802368305623531,21
Informer,0.08789964206516743,21
Informer,0.08864503167569637,21
Informer,0.08723369427025318,21
Informer,0.08720632642507553,21
Informer,0.08724598400294781,21
Informer,0.08843225613236427,21
Informer,0.08839890547096729,21
Informer,0.08995336480438709,21
Informer,0.0901950653642416,21
Informer,0.09103398025035858,21
Informer,0.09164380840957165,21
Informer,0.0912932176142931,21
Informer,0.09000157564878464,21
Informer,0.08937020413577557,21
Informer,0.08908846043050289,21
Informer,0.08647213689982891,21
Informer,0.08448493853211403,21
Informer,0.08599247969686985,21
Informer,0.0815084557980299,21
Informer,0.08178077079355717,21
Informer,0.07860147394239902,21
Informer,0.0777338482439518,21
Informer,0.07589419651776552,21
Informer,0.0729598831385374,21
Informer,0.0723428400233388,21
Informer,0.0691906288266182,21
Informer,0.06874362658709288,21
Informer,0.06628935039043427,21
Informer,0.06637690309435129,21
Informer,0.06355987302958965,21
Informer,0.06317817140370607,21
Informer,0.060511901043355465,21
Informer,0.06100379768759012,21
Informer,0.06075649615377188,21
Informer,0.059227943420410156,21
Informer,0.05836377199739218,21
Informer,0.05653180368244648,21
Informer,0.05877861101180315,21
Informer,0.05631227232515812,21
Informer,0.05490231141448021,21
Informer,0.05281398817896843,21
Informer,0.05204337742179632,21
Informer,0.05227392911911011,21
Informer,0.05095134116709232,21
Informer,0.051180075854063034,21
Informer,0.05350727494806051,21
Informer,0.05520450044423342,21
Informer,0.05631229467689991,21
Informer,0.05721496790647507,21
Informer,0.05964325089007616,21
Informer,0.06297871749848127,21
Informer,0.06159383524209261,21
Informer,0.06159278564155102,21
Informer,0.06053096987307072,21
Informer,0.06048311572521925,21
Informer,0.059429947286844254,21
Informer,0.061522986739873886,21
Informer,0.06126050837337971,21
Informer,0.06201247498393059,21
Informer,0.061800044029951096,21
Informer,0.06551775429397821,21
Informer,0.06391154788434505,21
Informer,0.06562597304582596,21
Informer,0.066289272159338,21
Informer,0.06578991282731295,21
Informer,0.06681518536061049,21
Informer,0.06792511232197285,21
Informer,0.07152564823627472,21
Informer,0.07026529312133789,21
Informer,0.06926781963557005,21
Informer,0.07178550958633423,21
Informer,0.06811392307281494,21
Informer,0.0709413755685091,21
Informer,0.06866781041026115,21
Informer,0.07004330772906542,21
Informer,0.06712283566594124,21
Informer,0.06871164310723543,21
Informer,0.06652043107897043,21
Informer,0.06396670639514923,21
Informer,0.05962419509887695,21
Informer,0.16374734044075012,06
Informer,0.1614026501774788,06
Informer,0.1593383550643921,06
Informer,0.15590772032737732,06
Informer,0.14901593700051308,06
Informer,0.14059440605342388,06
Informer,0.13320702128112316,06
Informer,0.1273134145885706,06
Informer,0.1219593770802021,06
Informer,0.1188068687915802,06
Informer,0.11503870785236359,06
Informer,0.1127653606235981,06
Informer,0.10981153137981892,06
Informer,0.10898757353425026,06
Informer,0.10708356648683548,06
Informer,0.10624703951179981,06
Informer,0.10529547743499279,06
Informer,0.10485489666461945,06
Informer,0.10406075790524483,06
Informer,0.10444061830639839,06
Informer,0.10350344143807888,06
Informer,0.10378050804138184,06
Informer,0.10373478941619396,06
Informer,0.10430866107344627,06
Informer,0.10492346063256264,06
Informer,0.10466612689197063,06
Informer,0.10534430295228958,06
Informer,0.10399061255156994,06
Informer,0.10387408919632435,06
Informer,0.1028217077255249,06
Informer,0.10203920863568783,06
Informer,0.10126966796815395,06
Informer,0.10011194087564945,06
Informer,0.09685678780078888,06
Informer,0.09401209466159344,06
Informer,0.0918394923210144,06
Informer,0.09030193276703358,06
Informer,0.08846564404666424,06
Informer,0.08550872839987278,06
Informer,0.0817488394677639,06
Informer,0.08054749108850956,06
Informer,0.0793444998562336,06
Informer,0.078415647149086,06
Informer,0.0755804255604744,06
Informer,0.07450740784406662,06
Informer,0.07197939418256283,06
Informer,0.07088102400302887,06
Informer,0.06951803062111139,06
Informer,0.06838589906692505,06
Informer,0.06815183442085981,06
Informer,0.06798333115875721,06
Informer,0.06821228843182325,06
Informer,0.06689414940774441,06
Informer,0.06764679402112961,06
Informer,0.06965162325650454,06
Informer,0.06842709705233574,06
Informer,0.06911741103976965,06
Informer,0.06968621350824833,06
Informer,0.06991693191230297,06
Informer,0.07125912141054869,06
Informer,0.07257313933223486,06
Informer,0.0721179349347949,06
Informer,0.07344586681574583,06
Informer,0.07311724126338959,06
Informer,0.0744988564401865,06
Informer,0.07315987721085548,06
Informer,0.07357696071267128,06
Informer,0.07394494116306305,06
Informer,0.07300592307001352,06
Informer,0.07167111244052649,06
Informer,0.07076980359852314,06
Informer,0.06993787176907063,06
Informer,0.068192383274436,06
Informer,0.06808005925267935,06
Informer,0.06662668846547604,06
Informer,0.06480054277926683,06
Informer,0.065035505220294,06
Informer,0.06678696256130934,06
Informer,0.06418424844741821,06
Informer,0.06693754065781832,06
Informer,0.06476814951747656,06
Informer,0.06827727798372507,06
Informer,0.06878330558538437,06
Informer,0.07071278430521488,06
Informer,0.06937973666936159,06
Informer,0.07038811314851046,06
Informer,0.07160074915736914,06
Informer,0.0719043342396617,06
Informer,0.07226096373051405,06
Informer,0.07410024851560593,06
Informer,0.07395577244460583,06
Informer,0.07381423749029636,06
Informer,0.07558604329824448,06
Informer,0.07264398224651814,06
Informer,0.07293000258505344,06
Informer,0.07527206651866436,06
Informer,0.07112827990204096,06
Informer,0.07290486805140972,06
Informer,0.06858608592301607,06
Informer,0.06974620092660189,06
Informer,0.06678272876888514,06
Informer,0.0684540644288063,06
Informer,0.05924323759973049,06
Informer,0.05946643557399511,06
Informer,0.054356527514755726,06
Informer,0.05443591624498367,06
Informer,0.050149024464190006,06
Informer,0.0496702017262578,06
Informer,0.04366143420338631,06
Informer,0.0437003830447793,06
Informer,0.041218762286007404,06
Informer,0.04278445243835449,06
